Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,,,,,
El Salvador,SLV,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,28.37425107,30.90165028,32.74006324,31.2084849,30.95926644,27.1828415,27.05691538,26.5706328,26.12585014,24.07761317,21.09116174,19.96983846,20.78797302,20.84652025,23.48100972,27.24822144,29.24177875,30.70321217,31.97712177,31.43620294,36.70770562,38.14089544,41.6350877,44.51157973,46.74147468,43.12577744,47.65365459,49.22261006,46.52849402,44.93850096,44.19638329,44.20870069,45.02381535,44.53408677,44.0880532,44.29105096,47.82811692,44.61572394,47.2286276,46.45622974,47.38176679,48.4643047,47.89684352,48.42958734,,,,,,
San Marino,SMR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.81891937,89.24646378,89.03507307,88.11244319,87.35427722,87.31650768,87.17251628,89.1056065,89.19775396,83.67748488,84.75161165,85.16230488,86.16732762,88.64159952,90.40940247,89.60711039,90.1464364,89.93497052,90.25827926,87.81702574,86.9419507,89.07430958,87.08940817,88.48592488,83.87126164,,,,,,
Sub-Saharan Africa (excluding high income),SSA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,36.2249062,36.20755839,37.4821725,37.51338182,37.69131323,38.36849339,38.6199356,39.5247499,39.51057034,40.36105367,41.94229473,43.21243431,42.87379306,43.17578876,42.57860257,42.42152125,43.1005504,42.84432431,41.28117453,40.65650863,41.18037467,39.42396489,40.26172866,39.14675344,39.6513645,39.41852574,39.454579,38.5511896,38.89943231,38.23631544,38.89767095,38.01463962,39.0826787,39.93340248,39.64842661,38.96025228,39.63581505,40.96648795,39.85679104,39.59751226,39.1740675,38.70217196,38.27411642,39.78936584,,,,,,
South Sudan,SSD,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.06846986,72.3759876,72.22263478,,,,,,
Sub-Saharan Africa,SSF,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,36.2249062,36.20755839,37.4821725,37.51338182,37.69131323,38.36849339,38.6199356,39.5247499,39.51057034,40.36105367,41.94229473,43.21243431,42.87379306,43.17578876,42.57860257,42.42152125,43.1005504,42.84432431,41.28117453,40.65091812,41.18037467,39.42396489,40.26172866,39.14675344,39.6513645,39.41852574,39.454579,38.5511896,38.89943231,38.23631544,38.89767095,38.01463962,39.0826787,39.90807249,39.62651794,38.93769166,39.61722475,40.96648795,39.85679104,39.59751226,39.1740675,38.70217196,38.27411642,39.78936584,,,,,,
Small states,SST,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,72.12772797,69.75669076,69.2171756,69.71001925,68.16741661,69.59110063,68.76136156,66.240798,65.51641275,57.043839,54.34603204,82.3807387,82.02836549,86.0914567,87.5034682,85.10712971,85.90782343,85.96065551,85.5994603,86.50684702,88.73916913,84.0411063,84.68615163,86.87203071,87.64256184,83.91765355,84.19727774,,84.26165751,84.21699908,65.9240361,73.8848302,78.83146647,74.69747547,73.36615577,80.36995445,73.81289612,76.24824936,82.00001298,79.48220735,78.1141433,82.99840311,,78.91949142,74.35802887,74.07539838,,77.33190405,79.0558075,82.46059807,,75.74619174,,81.49641303,84.64713126,12.14959887,,,,,
Sao Tome and Principe,STP,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Suriname,SUR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.58484307,76.65678528,70.28982743,74.30399282,77.41734327,82.21256075,78.0812888,74.93191271,73.5682269,73.81323222,79.41492194,79.29074198,80.30943598,76.88419915,76.25349582,,,,,,
Slovak Republic,SVK,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,96.19163213,96.38480149,96.08888931,95.40604822,96.34799051,96.14054756,96.57340538,96.70324386,93.89619784,90.72865294,89.64703823,88.55195317,87.83674919,87.1613491,84.89539154,82.48738751,82.50397438,82.38912191,81.63220379,81.62379661,80.71671496,80.83385367,78.56660561,76.223125,78.58278383,78.20464219,78.18582716,78.48092331,75.94364348,72.5158525,73.07818429,72.44125421,72.18103991,72.21614512,72.1099316,70.89196269,70.92913787,70.3379735,70.02843872,70.23777339,68.51136317,66.83286849,66.42439974,63.94609543,64.0914951,,,,,
Slovenia,SVN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.27504039,69.50208358,72.09984456,73.48132995,71.73326247,72.87552557,73.96249704,74.28475384,73.50536815,74.16533385,70.13821351,70.39380715,69.86246617,69.74644079,69.29592992,68.57141995,69.4799432,69.28048987,69.50734524,67.4233935,66.67921436,64.93527416,65.082019,63.74931631,59.66320668,61.11419949,,,,,
Sweden,SWE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,74.49344866,72.75348153,73.22551468,74.98480543,74.74404505,75.18439326,77.28904768,75.93527819,77.81746146,80.25025258,81.83017168,79.11746625,78.22607077,76.03950587,74.86175796,69.96263507,70.29042007,68.79456932,64.37363313,65.89126311,60.12571363,55.14980363,52.31005014,48.32813101,44.10861539,43.42663484,41.75551158,40.00648716,40.04288235,39.09301733,37.29495717,35.52821961,36.9083497,36.87733538,36.90247961,36.85322789,36.71648711,35.63736882,35.0473152,34.84981229,34.82918337,33.98788812,37.44624962,36.52181032,34.83201035,33.81150917,33.41258419,32.45247195,33.11264006,31.98399534,34.4232514,34.21418705,30.99915578,30.01601561,29.77474727,25.11709613,,,,,
Eswatini,SWZ,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,99.66673588,99.764241,98.89258351,97.8176937,96.92652906,95.96656856,95.68672112,96.46521919,95.08826952,95.71102699,96.15465506,96.82468188,96.71696472,96.44859037,97.04685422,97.34442937,97.35880951,97.40450231,97.73626326,97.93493477,97.87203752,97.92008101,98.03966957,98.17625649,98.24575303,98.35336113,98.4666401,98.44791916,98.16794991,98.11642759,98.68775889,98.66358482,98.16494913,98.45937933,98.71576473,98.49869618,98.9208739,99.252788,99.08168246,,,98.12460862,97.79178143,,,,,,
Turks and Caicos Islands,TCA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,55.50491429,56.48836562,57.16655413,57.26261722,59.9925365,60.62372592,63.12853229,65.41313936,65.49117773,64.94159215,64.21436914,64.54979244,65.55989775,66.82731691,67.21185533,68.0579349,69.0621258,70.05172244,70.16228716,71.32276919,70.82294871,71.5755489,73.03492028,73.64162125,75.11197114,75.83226907,75.97224779,75.78664996,76.15018793,76.50319148,76.97204609,78.07126294,80.02687867,81.71376203,82.92942352,83.85605812,84.52437505,84.36508025,84.79810468,85.63468126,86.22295973,85.78078331,85.75901448,85.57760364,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,89.33975945,89.61421352,90.24593901,90.48215583,90.86472002,91.11421493,91.26485869,91.43384414,91.72587448,92.16273227,92.61986408,94.15758517,93.83968875,94.19714101,94.11100645,93.87932227,93.79629452,93.78125505,94.10004077,94.07630006,93.97684649,93.16997836,93.23252946,93.2273672,92.97035029,92.95968733,92.92992068,93.07037635,92.21663988,92.66373953,93.26899629,93.14349045,92.53043621,91.87299823,91.66273269,91.33532679,90.81706129,90.47952166,90.46900329,90.13511151,89.96115264,89.90527415,89.82742941,90.13388128,89.86812066,89.78462827,89.85256742,89.88846972,89.93664948,89.08076391,89.14323527,89.61960492,89.38185917,88.40710317,89.32874706,88.29755709,,,,,
Togo,TGO,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,15.49219611,15.78905759,13.44287161,12.05055235,13.44885115,11.45418762,13.70594138,13.69634925,16.09590745,14.13191984,13.29656585,15.07023168,10.73650834,11.74774708,10.02059339,14.77648703,15.15559835,14.40493971,14.14800357,15.06127102,13.32723259,9.53505206,6.379327641,13.23687827,12.53977638,17.79794155,12.64141296,15.00369709,17.20828446,14.85860856,12.60388831,13.41792319,15.83807438,14.73829053,13.79788385,12.01933416,12.7893877,14.29407395,24.10151513,22.03570898,19.90908937,17.21810261,17.38589745,17.80063303,,,,,,
Thailand,THA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,43.21634676,45.05555372,48.18456094,45.66960243,42.34108013,44.40817213,45.8097135,49.04293868,48.27817181,50.81527045,48.57610773,47.02899241,56.16419512,56.65143237,55.12424673,53.39234965,56.16006265,59.87147929,59.77945007,63.83794084,65.09220971,66.86594733,71.73378721,75.1366778,75.98236301,77.8356255,78.83596274,78.56600058,78.70113772,78.74346474,81.19440353,81.92836084,82.03147041,82.05719879,81.81330376,81.56143348,81.15233515,80.57079085,80.13354249,79.99305669,80.19388911,80.16213661,80.66699695,79.83902265,,,,,,
Tajikistan,TJK,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.32121897,69.64150942,65.21123031,57.72791179,44.0401253,41.02735229,39.37050942,44.52407976,45.0036564,41.45829331,38.52974549,36.9233903,35.52144569,35.1677466,38.76343657,36.72646903,38.30304763,42.58706321,41.55518769,35.64235152,34.60580974,36.25452584,42.33052238,33.94033873,45.98414186,,,,,,
Turkmenistan,TKM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,67.39110306,68.39802199,70.1051483,70.57855461,70.63774953,71.49518447,72.05117945,73.01919264,73.23573164,73.75268906,73.73211124,73.53322238,71.93094454,70.73506568,70.39706382,70.69380106,70.35609659,70.82216091,70.99858408,71.27240365,71.6724994,72.34395906,72.16387439,72.70926966,72.33231945,73.06415653,73.50735841,74.25637937,74.16913344,74.57433995,74.89006728,74.33637198,73.65160385,73.73270768,73.59008989,73.59486209,72.89144696,73.14614885,72.96474897,73.22674146,73.43299714,74.08801549,74.08753462,73.16127163,87.8803885,,,,,
Timor-Leste,TLS,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,92.5780348,92.9797704,93.94615341,94.30473232,94.61513514,94.89812377,95.00169161,94.96643403,95.51552329,95.59045912,95.87247333,96.29024353,96.37264873,96.63502636,96.80545939,96.70949373,96.64208463,96.80960868,97.03790685,97.07518942,96.78392613,96.89043598,97.0696931,97.28381842,97.6490615,97.55305252,97.73134338,97.66899137,97.74743193,97.7477652,97.79525777,97.85988424,97.74188768,97.71515338,97.41637437,97.40923708,97.45246968,97.98065834,97.9978065,98.07114473,97.96442994,97.99512501,97.99423712,97.94704973,,,,,,
Tonga,TON,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,33.87287043,34.00650276,34.26186736,35.33817732,35.72475292,36.41454651,36.88531286,36.11191817,37.59341779,38.36126077,40.31328544,41.9225591,42.67916751,43.74822828,45.67446584,46.62266576,48.34842163,49.75859577,51.24460956,52.1472592,53.22043079,54.26389705,55.29819456,56.27345827,58.18549369,59.10565167,59.93966481,60.17093587,61.60024493,61.82295583,61.80624073,62.32808439,62.58626423,63.63679312,64.04593451,64.88514028,66.04972487,67.03846248,68.93593001,69.18918431,69.31305408,70.22646035,70.04817635,71.52352351,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,36.2249062,36.20755839,37.4821725,37.51338182,37.69131323,38.36849339,38.6199356,39.5247499,39.51057034,40.36105367,41.94229473,43.21243431,42.87379306,43.17578876,42.57860257,42.42152125,43.1005504,42.84432431,41.28117453,40.65091812,41.18037467,39.42396489,40.26172866,39.14675344,39.6513645,39.41852574,39.454579,38.5511896,38.89943231,38.23631544,38.89767095,38.01463962,39.0826787,39.90807249,39.62651794,38.93769166,39.61722475,40.96648795,39.85679104,39.59751226,39.1740675,38.70217196,38.27411642,39.78936584,,,,,,
Trinidad and Tobago,TTO,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,98.55771856,98.50659368,99.0733565,98.65988189,98.58966721,98.5501371,98.78726446,99.02932961,99.08979734,99.21458836,99.28962584,99.28680016,99.30286749,99.38496836,99.16787668,98.88296672,98.65157919,98.93825682,98.96742808,98.90358254,99.01763244,99.1045608,99.11163552,99.02652613,99.31263045,99.40369198,99.33086834,99.42760424,99.48945887,99.78154823,99.81939342,99.63349547,99.71246787,99.72202118,99.75418531,99.8276264,99.86390029,99.86072753,99.86222469,99.92966889,99.92924194,99.92804798,99.92994946,99.91950642,,,,,,
Tunisia,TUN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,74.66369907,76.48196428,77.00428943,79.21655665,79.48620376,80.25379846,81.43762303,82.6542447,83.56564755,84.55558687,84.60822793,83.94818633,85.49853869,86.1618582,85.98873746,85.52635618,85.30217432,85.9033163,85.58751435,87.02331061,86.45564171,87.67513435,86.75515322,86.88950456,86.97489785,86.91700265,86.77077281,87.32132332,87.16586711,87.11753909,87.31853169,87.07320457,86.80593229,87.04397267,86.32363633,86.58578737,86.59359205,86.69977823,85.96209387,87.68649948,88.07194404,88.26464636,88.22942854,88.8703881,,,,,,
Turkey,TUR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,44.19907189,44.15911347,49.04966574,51.62627951,53.97489237,56.08172971,59.44922184,60.62461071,62.18319547,64.16108791,65.65402953,68.9916544,70.28142806,72.39128652,72.57193154,72.37632892,73.1048969,74.85099186,73.69749533,70.98886767,71.91816933,71.59576614,72.17232929,73.87615828,74.38064344,76.59234288,77.98247752,78.86663214,77.03619448,79.78316108,81.76598213,81.41887116,81.37420133,81.38847423,81.61678501,82.59288875,83.23558002,83.78303176,83.63248921,84.53000919,86.24798514,86.07294035,86.07008772,87.04065847,86.70136114,88.05963778,89.00397079,90.49675228,90.56269753,89.89750931,89.12433057,89.96939746,89.41051234,88.15732151,89.5439509,86.84318766,,,,,
Tuvalu,TUV,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,9.294224818,9.957093558,10.17917923,9.313036856,8.442047368,9.060259462,8.610537621,8.968870163,8.967922847,8.979365788,8.38775588,7.850443842,7.773770182,7.546618642,7.400769023,7.609523813,7.282311981,6.934366031,6.862546864,6.903459487,6.752668158,6.102430568,6.643225124,6.566011793,8.937296356,8.29084495,7.68539637,6.592101915,5.541691497,6.05724193,6.32556028,6.922504864,6.989792393,9.173357755,10.06711978,10.43942003,9.856552098,9.799409682,9.287739044,10.61036898,12.58251877,14.90683811,14.88110912,14.38061695,,,,,,
Uganda,UGA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ukraine,UKR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.83020981,91.66389453,90.68260921,89.00327145,88.14691048,88.01869734,85.45754145,84.68459874,84.28477495,85.10097241,84.18054993,84.35759414,84.28883846,84.77998969,83.56075041,83.2777787,82.00252166,81.3841921,80.85074966,78.97070523,80.45380003,79.55403602,79.25760905,78.23185225,75.34950578,,,,,,
Upper middle income,UMC,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,44.19907189,44.15911347,49.04966574,51.62627951,53.97489237,56.08172971,59.44922184,60.62461071,62.18319547,64.16108791,65.65402953,66.48912744,67.35493157,68.39719878,68.51575132,69.96035914,70.7441888,72.08948669,73.58809974,73.59992526,73.61877988,73.21854736,73.50016632,73.66658206,74.02974957,74.12466831,74.48190994,75.03224786,75.54518489,75.55045681,83.31672602,83.00649766,82.5667131,82.61512375,82.28236006,82.47417374,82.55604653,82.4446569,82.36118476,82.23232147,82.55349117,82.8327306,83.01708869,83.90865736,84.57811846,85.09062307,85.586203,85.86039123,85.90749959,85.90323803,86.29326284,86.935736,86.7594393,86.43480341,86.42984875,88.96048145,,,,,
Uruguay,URY,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,78.37366928,79.88308116,77.36792092,77.60650891,78.61807168,78.26697452,76.52270215,76.51124915,78.96080275,74.66670551,71.85954522,69.15497115,61.47545481,57.99725255,55.74922816,53.25373143,55.03557117,64.06564172,66.79733687,58.66997934,61.7111467,64.06373654,60.27272659,56.91651974,60.72254361,65.50947333,64.14710309,64.62242243,70.24568939,65.17284417,58.88739939,55.79019449,55.63445262,63.25076306,63.27733022,67.70578307,61.87527325,64.71136225,60.64908997,50.03140418,56.0551124,58.40715674,52.91635378,46.27030789,,,,,,
United States,USA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,95.52566955,95.5667993,95.60551397,95.76931559,95.80162112,95.86016158,95.96449026,95.98216824,95.92261327,95.85867464,95.91877125,95.64380715,95.36675779,94.97718869,94.15645425,93.09795311,93.00561548,92.42230273,91.74380612,91.80292616,91.42607196,90.83194655,90.0431205,89.45506708,88.90104144,88.30166868,87.65663266,87.37781446,87.07723872,87.09328724,86.43783832,85.69473785,85.57482233,86.11796479,85.91212906,85.46933598,85.51006132,86.45649442,86.08659433,85.78460105,85.88083054,86.34598091,86.24908436,86.27838541,86.12431287,86.01853539,85.62647253,85.61470518,84.96822169,84.15425372,84.15058807,83.71405277,83.43717762,82.94050969,83.08904242,82.42782825,,,,,
Uzbekistan,UZB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.15937667,98.98168628,98.89159939,98.72247356,98.74462613,99.00529376,98.50890456,98.70808544,98.81818344,98.83999358,98.78137827,98.90765794,99.00809293,98.70796227,98.45395169,98.40074276,98.33889215,98.82436971,98.01541608,98.15981526,97.81508659,98.11594607,97.98497238,97.73849947,,,,,,,
St. Vincent and the Grenadines,VCT,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
"Venezuela, RB",VEN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,94.86219064,94.24852501,94.86942472,94.87427522,94.61392128,94.11836426,94.16521753,94.63678033,94.31439336,94.89353774,95.19071948,94.84110505,94.69212913,94.01309271,93.1939351,92.76388712,91.39701275,90.47104529,90.52467828,90.48743392,89.26867946,89.88168262,89.16327703,89.96488328,89.22769882,89.4540747,88.78911256,89.20859888,88.21105706,88.12157238,88.89082508,89.85294105,88.86864737,87.95176294,86.96036766,87.55630584,86.42837627,87.33395011,87.47998877,89.81249696,88.126095,89.25856921,88.37797322,,,,,,,
British Virgin Islands,VGB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,37.14463984,36.38374137,37.7274941,32.01439742,34.46440208,25.24113167,26.36226099,26.47408182,27.23540756,28.63996644,28.1979227,29.4613686,30.67859134,30.05025452,29.57039682,31.2544782,33.44224757,32.26292514,28.05897198,27.62789723,26.82560313,28.10543211,30.36653496,33.61244562,37.03708171,39.58945312,42.450669,44.66937137,44.47201564,46.27348735,47.91381219,52.27151552,53.51507155,58.26328476,60.53286039,60.72421328,62.72987523,64.56385219,66.79639429,70.32817751,68.49888991,66.97810449,69.82183655,,,,,,,
Vanuatu,VUT,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
World,WLD,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,94.1345468,94.09571954,94.21763357,94.42413857,94.5373993,94.52379554,94.43048498,94.56634525,94.56557654,94.63801786,94.54807463,84.45071748,84.33545928,84.77311851,84.14968302,83.40228819,83.80503982,83.4571702,83.27090605,83.34838382,82.69029402,81.67315369,80.98839023,80.3109587,79.76756586,79.05676152,78.75818184,78.71931253,78.74699658,78.72607376,80.76166867,80.30420835,80.08244068,79.98313226,79.7929832,79.81737201,79.83418788,79.97706843,79.75976103,79.7272245,79.78384868,80.03830701,80.0570412,80.55352271,80.65153869,80.72447732,80.83571448,81.19416166,81.05485546,80.61346858,80.77812583,81.2305623,81.16535015,80.94272897,80.91140772,79.67629802,,,,,
Samoa,WSM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,
Kosovo,XKX,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.92267429,86.39372469,86.27717104,86.95110426,86.76230643,87.2096316,87.30212011,88.08794969,87.57461411,88.18078596,88.37101082,88.64308127,88.63153032,90.21079131,86.121582,,,,,,
"Yemen, Rep.",YEM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,93.374813,91.30181394,94.83352788,93.54667187,92.32777547,93.52548186,93.86505088,94.04154451,93.9947722,95.26851978,95.08711521,95.72922517,95.88010745,95.98648603,96.04124359,96.26932928,96.72474002,96.86536414,96.82636435,96.92171379,97.4705837,97.68411455,97.3245358,97.43748464,97.73591321,97.78253409,97.91312374,98.04680785,98.26955808,98.37001186,98.48775256,98.39393456,98.51316611,98.59995437,98.65035831,98.70680334,98.64531297,98.68384422,98.63936666,98.32089009,98.44509359,98.24042053,98.48850274,,,,,,,
South Africa,ZAF,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,89.63653785,89.17889814,89.42289398,89.1592604,88.77912328,89.22440371,89.02464697,89.06793066,88.73553321,89.02954741,89.88170228,90.50629182,90.2656956,89.34912924,88.77537664,88.04374173,88.55550626,87.16735249,85.75874843,86.15600715,86.27079087,85.15415756,86.6501108,86.15283213,86.30137004,84.99355588,84.90715771,84.45705296,84.65273181,84.24342648,85.6780845,84.89834277,86.02328015,86.99483553,87.15671805,87.11379816,87.71745546,88.14866881,87.67566973,87.46124141,87.03964201,87.15523381,86.57530458,86.79143169,,,,,,
Zambia,ZMB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,27.52791467,28.95449698,30.05076857,29.5816167,23.4911003,28.4015173,25.23351963,23.59748251,21.5157423,22.23988207,20.66101757,19.98453737,19.16458329,18.2648909,17.8408873,17.38205499,17.11211366,18.55960427,18.1691194,15.48989469,15.92778686,15.34888041,13.36135061,11.97584735,11.53935246,9.645147764,12.02351769,11.57938756,9.179157126,8.844863799,9.030562777,9.394503206,9.777850804,9.716384369,10.0872178,9.337160783,6.736324796,7.33559878,7.563086385,7.756579135,8.55911776,10.68849046,10.5633241,,,,,,,
Zimbabwe,ZWE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,39.78544381,37.26530446,40.66384844,38.32715331,36.24431756,37.73789446,34.90333081,33.9835426,33.184813,34.44828252,33.41997087,32.29251006,32.81944204,33.04318722,35.47537044,38.870002,44.78113935,44.2413508,43.71970561,44.80302541,47.31743108,47.34249117,45.77838931,43.72705893,43.56407322,42.06930092,40.05997364,39.7790053,41.53161734,37.02200249,37.0955744,34.41240043,29.84642334,28.16103313,30.30676864,28.54720354,27.99876891,23.67195544,23.93083087,24.8557054,28.49274324,28.86087341,29.0957594,,,,,,,
